Plant_Id,fuel_cost_2012.01,fuel_cost_2012.02,fuel_cost_2012.03,fuel_cost_2012.04,fuel_cost_2012.05,fuel_cost_2012.06,fuel_cost_2012.07,fuel_cost_2012.08,fuel_cost_2012.09,fuel_cost_2012.10,fuel_cost_2012.11,fuel_cost_2012.12,generation_MWh_2012.01,generation_MWh_2012.02,generation_MWh_2012.03,generation_MWh_2012.04,generation_MWh_2012.05,generation_MWh_2012.06,generation_MWh_2012.07,generation_MWh_2012.08,generation_MWh_2012.09,generation_MWh_2012.10,generation_MWh_2012.11,generation_MWh_2012.12
54104,0,0,0,0,0,0,0,0,0,0,0,0,78402.00,72232.00,65401.00,67766.00,69808.00,53945.00,63456.00,64691.00,65997.00,63194.00,72817.00,75916.00
54114,0,0,0,0,0,0,0,0,0,0,0,0,8743.00,7991.00,7632.00,10248.00,9612.00,11025.00,16133.00,15308.00,11459.00,12150.00,13153.00,8138.00
54131,0,0,0,0,0,0,0,0,0,0,0,0,656.00,0.00,0.00,154.00,3342.00,1988.00,9121.00,0.00,1629.00,1673.00,3181.00,0.00
54144,0,0,0,0,0,0,0,0,0,0,0,0,23978.00,22304.00,23587.00,21939.00,14449.00,23518.00,24268.00,24244.00,23516.00,24110.00,23352.00,21263.00
54201,0,0,0,0,0,0,0,0,0,0,0,0,11432.00,10695.00,12279.00,11713.00,10085.00,9797.00,10589.00,11776.00,11075.00,10261.00,10777.00,10092.00
54207,0,0,0,0,0,0,0,0,0,0,0,0,5923.00,5888.00,6254.00,6045.00,6198.00,4841.00,5096.00,5499.00,6565.00,6605.00,5893.00,4486.00
54210,0,0,0,0,0,0,0,0,0,0,0,0,6222.00,4346.00,5899.00,6794.00,6252.00,3375.00,0.00,1174.00,5988.00,6377.00,6580.00,6397.00
54216,0,0,0,0,0,0,0,0,0,0,0,0,2986.00,10037.00,2997.00,8067.00,9445.00,9749.00,7693.00,2948.00,9727.00,9593.00,5283.00,5436.00
54219,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54224,0,0,0,0,0,0,0,0,0,0,0,0,3584.00,2784.00,3321.00,3709.00,4272.00,3750.00,5595.00,4738.00,3778.00,3046.00,4122.00,3252.00
54235,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54236,0,0,0,0,0,0,0,0,0,0,0,0,3665.00,3038.00,2888.00,2341.00,1856.00,2475.00,2926.00,2876.00,2179.00,1792.00,2809.00,3181.00
54268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2264.00,559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3889.00,3733.00,0.00
54271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18304.00,17207.00,1881.00,15669.00,18596.00,17886.00,18676.00,18325.00,18074.00,16056.00,17778.00,18390.00
54276,0,0,0,0,0,0,0,0,0,0,0,0,5907.00,5073.00,1608.00,0.00,0.00,1770.00,3767.00,2572.00,3387.00,2716.00,2977.00,5047.00
54281,0,0,0,0,0,0,0,0,0,0,0,0,9810.00,8923.00,9759.00,9171.00,6593.00,8714.00,6179.00,9215.00,8959.00,9378.00,9628.00,9540.00
54304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26400.00,18546.00,13808.00,2850.00,22076.00,16424.00,76059.00,42179.00,30601.00,63897.00,67403.00,25828.00
54318,0,0,0,0,0,0,0,0,0,0,0,0,17492.00,18692.00,19833.00,19960.00,17568.00,18365.00,12436.00,19535.00,17898.00,20048.00,18923.00,21445.00
54321,0,0,0,0,0,0,0,0,0,0,0,0,7401.00,7810.00,5615.00,5679.00,7334.00,7915.00,7049.00,5810.00,7787.00,7905.00,7389.00,8007.00
54324,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7139.00,5609.00,0.00,154.00,22583.00,29957.00,32100.00,37533.00,31456.00,31862.00,23994.00,8763.00
54338,0,0,0,0,0,0,0,0,0,0,0,0,958.00,139.00,1600.00,198.00,0.00,0.00,0.00,0.00,0.00,859.00,1056.00,1427.00
54349,0,0,0,0,0,0,0,0,0,0,0,0,15147.00,14664.00,14934.00,16252.00,17511.00,17311.00,18602.00,19614.00,17992.00,16259.00,15624.00,15844.00
54350,0,0,0,0,0,0,0,0,0,0,0,0,13609.00,13346.00,14983.00,8006.00,16033.00,14494.00,17775.00,18505.00,16670.00,16222.00,13899.00,14565.00
54358,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37553.00,35789.00,38333.00,32138.00,37056.00,37731.00,35988.00,37259.00,35340.00,34543.00,41617.00,42223.00
54365,0,0,0,0,0,0,0,0,0,0,0,0,4833.00,4920.00,5343.00,6754.00,8329.00,7388.00,7524.00,7669.00,6559.00,3622.00,5158.00,6048.00
54415,0,0,0,0,0,0,0,0,0,0,0,0,14877.00,11055.00,7352.00,10612.00,12608.00,12372.00,18512.00,14140.00,11271.00,13142.00,15201.00,12970.00
54423,0,0,0,0,0,0,0,0,0,0,0,0,8892.00,8472.00,7043.00,8723.00,8851.00,8723.00,8543.00,8140.00,7934.00,6888.00,7431.00,16918.00
54424,0,0,0,0,0,0,0,0,0,0,0,0,1693.00,1746.00,6307.00,7001.00,6527.00,5995.00,6327.00,3305.00,3670.00,3359.00,1203.00,5149.00
54426,0,0,0,0,0,0,0,0,0,0,0,0,11758.00,10816.00,11405.00,3541.00,10912.00,12866.00,12660.00,13825.00,12479.00,13438.00,11329.00,11470.00
54427,0,0,0,0,0,0,0,0,0,0,0,0,36053.00,30237.00,30556.00,37284.00,40088.00,36731.00,37878.00,32865.00,34821.00,38767.00,38684.00,40990.00
54429,0,0,0,0,0,0,0,0,0,0,0,0,3499.00,5519.00,5078.00,5785.00,1922.00,4389.00,3924.00,4104.00,3541.00,4728.00,10203.00,10243.00
54451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
54468,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54469,0,0,0,0,0,0,0,0,0,0,0,0,11974.00,10436.00,10495.00,5734.00,6486.00,10833.00,12255.00,11618.00,10402.00,5185.00,0.00,0.00
54472,0,0,0,0,0,0,0,0,0,0,0,0,5655.00,5737.00,6597.00,6448.00,3828.00,7131.00,7098.00,7018.00,7143.00,6765.00,7222.00,6370.00
54476,0,0,0,0,0,0,0,0,0,0,0,0,10151.00,15291.00,0.00,0.00,564.00,1224.00,4307.00,10858.00,17240.00,4969.00,1667.00,1002.00
54512,0,0,0,0,0,0,0,0,0,0,0,0,3543.00,3186.00,4025.00,3111.00,4194.00,3317.00,4344.00,3469.00,4086.00,3596.00,3514.00,2890.00
54518,0,0,0,0,0,0,0,0,0,0,0,0,5592.00,7810.00,5182.00,4076.00,7340.00,6476.00,5997.00,7392.00,8133.00,8895.00,8349.00,8833.00
54526,0,0,0,0,0,0,0,0,0,0,0,0,12591.00,9701.00,14287.00,13846.00,10461.00,13131.00,14939.00,14982.00,14572.00,9811.00,14507.00,14596.00
54529,0,0,0,0,0,0,0,0,0,0,0,0,20823.00,20527.00,11655.00,20386.00,21609.00,21443.00,21948.00,18045.00,17824.00,13891.00,17894.00,20063.00
54537,0.00,0,0.00,0,0,0,0,0.00,0,0,0,3239.40,713.00,0.00,2.00,0.00,0.00,0.00,0.00,9212.00,0.00,0.00,0.00,421.00
54538,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
54547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167543.00,187372.00,135445.00,182967.00,198276.00,220592.00,251196.00,223034.00,188892.00,143322.00,75979.00,164023.00
54556,0,0,0,0,0,0,0,0,0,0,0,0,27358.00,23149.00,24527.00,16742.00,25831.00,25975.00,25300.00,24739.00,22838.00,24346.00,23626.00,25972.00
54562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25823.00,25725.00,25832.00,15083.00,10727.00,7858.00,16291.00,23973.00,24770.00,25443.00,25259.00,23336.00
54574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27507.00,21822.00,10525.00,2425.00,641.00,8045.00,20191.00,9143.00,10499.00,9987.00,12304.00,20449.00
54586,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,1105.00,7247.00,4678.00,3425.00,7164.00,5566.00,5160.00,2209.00,1753.00,96.00
54587,0,0,0,0,0,0,0,0,0,0,0,0,7596.00,6986.00,7024.00,6405.00,6526.00,5921.00,5502.00,6282.00,4807.00,6659.00,6743.00,7126.00
54592,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,189.00,0.00,870.00,1449.00,0.00,0.00,0.00,0.00,0.00
54593,0,0,0,0,0,0,0,0,0,0,0,0,1907.00,0.00,1313.00,1909.00,2767.00,2595.00,8339.00,8109.00,2518.00,0.00,0.00,0.00
54620,0,0,0,0,0,0,0,0,0,0,0,0,11929.00,9996.00,11654.00,10685.00,9772.00,11121.00,9801.00,11391.00,10560.00,6740.00,0.00,1267.00
54625,0,0,0,0,0,0,0,0,0,0,0,0,19580.00,16793.00,17840.00,19320.00,18810.00,19120.00,18870.00,18810.00,18290.00,13140.00,19280.00,19450.00
54626,0,0,0,0,0,0,0,0,0,0,0,0,5044.00,15913.00,7282.00,16672.00,12645.00,19469.00,22393.00,24047.00,22184.00,18231.00,17352.00,18379.00
54627,0,0,0,0,0,0,0,0,0,0,0,0,19747.00,17347.00,18806.00,24651.00,16604.00,22745.00,22515.00,23114.00,14105.00,23481.00,20577.00,20286.00
54634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55425.00,58347.00,61800.00,60113.00,61673.00,60282.00,61617.00,61995.00,45002.00,60399.00,59254.00,60702.00
54638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23304.00,18729.00,23140.00,21786.00,21070.00,20856.00,20589.00,21497.00,20714.00,22015.00,21384.00,22429.00
54640,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25547.00,18168.00,12038.00,19089.00,26852.00,26337.00,24709.00,26100.00,24538.00,27885.00,26392.00,24761.00
54656,0,0,0,0,0,0,0,0,0,0,0,0,35324.00,34428.00,36385.00,34443.00,25023.00,34393.00,36460.00,32795.00,32693.00,37035.00,35433.00,38199.00
54657,0,0,0,0,0,0,0,0,0,0,0,0,4372.00,4552.00,4464.00,3238.00,4618.00,5257.00,2826.00,4908.00,4843.00,4594.00,6513.00,8446.00
54658,0,0,0,0,0,0,0,0,0,0,0,0,12924.00,11842.00,16244.00,19888.00,21843.00,26654.00,28347.00,26056.00,26636.00,5529.00,18228.00,21498.00
54667,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54676,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56757.00,22846.00,59750.00,66006.00,65013.00,63571.00,64934.00,67768.00,65676.00,62682.00,59895.00,48970.00
54677,0,0,0,0,0,0,0,0,0,0,0,0,4723.00,4679.00,6638.00,5237.00,5901.00,4695.00,2737.00,4364.00,2276.00,1792.00,4497.00,3882.00
54693,0,0,0,0,0,0,0,0,0,0,0,0,107.00,32.00,227.00,257.00,1340.00,2029.00,2669.00,2766.00,1717.00,251.00,1315.00,35.00
54694,0,0,0,0,0,0,0,0,0,0,0,0,0.00,781.00,1148.00,0.00,1341.00,2404.00,3372.00,5226.00,6167.00,2743.00,444.00,0.00
54746,0,0,0,0,0,0,0,0,0,0,0,0,17915.00,30313.00,32800.00,30957.00,19618.00,31867.00,31347.00,29440.00,28711.00,32553.00,26979.00,30023.00
54749,0,0,0,0,0,0,0,0,0,0,0,0,4763.00,2979.00,3331.00,2624.00,2742.00,3091.00,2762.00,3589.00,3766.00,2096.00,2574.00,2736.00
54751,0,0,0,0,0,0,0,0,0,0,0,0,7560.00,7320.00,3614.00,5955.00,9180.00,13593.00,15711.00,9496.00,8847.00,9263.00,7744.00,7890.00
54752,0,0,0,0,0,0,0,0,0,0,0,0,48313.00,43916.00,49581.00,47424.00,47461.00,46352.00,45941.00,48207.00,43441.00,27711.00,32424.00,46532.00
54755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25129.00,24629.00,16108.00,30990.00,32726.00,29046.00,32731.00,32571.00,31051.00,17642.00,32505.00,33478.00
54758,0,0,0,0,0,0,0,0,0,0,0,0,9792.00,9172.00,9905.00,5866.00,10126.00,9708.00,9104.00,9708.00,9605.00,8298.00,9820.00,9349.00
54761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96568.00,89212.00,88046.00,48723.00,24728.00,27735.00,41267.00,45379.00,80224.00,97059.00,88632.00,92891.00
54763,0,0,0,0,0,0,0,0,0,0,0,0,17361.00,13462.00,17489.00,17433.00,15870.00,7755.00,7691.00,8292.00,8015.00,8840.00,8627.00,8654.00
54775,0,0,0,0,0,0,0,0,0,0,0,0,5314.00,3997.00,3243.00,1576.00,1953.00,2618.00,4644.00,4214.00,2468.00,2948.00,2175.00,1460.00
54780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8398.00,8634.00,3441.00,5149.00,4594.00,3890.00,3522.00,3372.00,5685.00,3939.00,7401.00,7033.00
54785,0,0,0,0,0,0,0,0,0,0,0,0,20147.00,19366.00,16920.00,17951.00,24763.00,19053.00,27710.00,23395.00,10274.00,8500.00,17524.00,17056.00
54789,0,0,0,0,0,0,0,0,0,0,0,0,19968.00,20879.00,20605.00,24831.00,23360.00,22372.00,24357.00,26382.00,22114.00,22273.00,21429.00,23838.00
54795,0,0,0,0,0,0,0,0,0,0,0,0,4099.00,3696.00,5312.00,3911.00,4655.00,5122.00,5335.00,4946.00,5708.00,8647.00,5456.00,4774.00
54802,0,0,0,0,0.00,0,0,0,0,0,0,0,59030.00,54147.00,23796.00,30770.00,54352.00,54810.00,57485.00,52888.00,54202.00,51838.00,56748.00,56001.00
54805,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,7182.00,4211.00,11416.00,22159.00,28925.00,16320.00,14312.00,3174.00,428.00
54808,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,649.00,1033.00,1054.00,0.00,0.00,0.00,0.00,0.00,0.00
54817,2943.90,2194.60,2341.20,2436.10,2698.20,3254.00,2921.40,3628.90,3141.20,3102.00,3768.50,3297.70,2969.00,16149.00,37547.00,22466.00,29092.00,31174.00,38852.00,51426.00,28059.00,26813.00,15303.00,9406.00
54832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12930.00,5956.00,21088.00,42874.00,33727.00,37491.00,38528.00,24172.00,14560.00,3085.00,8274.00,3191.00
54844,297.40,284.50,115215.80,8830042.90,274.00,273.70,323.90,317.00,312.90,376.90,404.10,364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54852,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54854,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0
54912,0,0,0,0,0,0,0,0,0,0,0,0,13359.00,8673.00,8673.00,13904.00,14602.00,13776.00,13246.00,14516.00,14378.00,14838.00,14586.00,15877.00
54914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,25830.00,27026.00,26213.00,34442.00,40153.00,43567.00,37105.00,34111.00,33588.00,37267.00,0.00,0.00
54915,0,0,0,0,0,0,0,0,0,0,0,0,32560.00,30833.00,35872.00,19614.00,35398.00,32513.00,38607.00,37981.00,33081.00,33369.00,31056.00,32073.00
54945,0,0,0,0,0,0,0,0,0,0,0,0,30540.00,27426.00,38634.00,35622.00,33810.00,34164.00,33606.00,32316.00,28638.00,33768.00,31686.00,30960.00
54995,0,0,0,0,0,0,0,0,0,0,0,0,44911.00,42468.00,40861.00,33883.00,0.00,26475.00,41093.00,43422.00,37923.00,28561.00,41812.00,46005.00
54998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14605.00,16816.00,20543.00,19716.00,17565.00,21891.00,19614.00,20320.00,22143.00,18622.00,19348.00,19244.00
55010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2481.00,3021.00,6249.00,21593.00,29173.00,26049.00,30590.00,12451.00,10316.00,11683.00,15185.00,3218.00
55011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12843.00,29931.00,25765.00,30052.00,35960.00,32317.00,42692.00,27734.00,29468.00,27933.00,22020.00,12819.00
55015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55026,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1553.00,1999.00,10370.00,19895.00,24473.00,28344.00,18998.00,7979.00,4284.00,340.00,1395.00
55041,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102836.00,113597.00,71241.00,34785.00,1277.00,68706.00,116130.00,104893.00,97379.00,68476.00,111552.00,116853.00
55043,0,0,0,0,0,0,0,0,0,0,0,0,20520.00,20437.00,20668.00,21266.00,17466.00,21341.00,20617.00,21203.00,21240.00,16332.00,19476.00,19817.00
55044,0,0,0,0,0,0,0,0,0,0,0,0,10970.00,10329.00,10253.00,10670.00,10847.00,10185.00,10607.00,10616.00,10641.00,9735.00,5819.00,11312.00
55047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137933.00,135299.00,135054.00,110859.00,94278.00,140195.00,160813.00,168995.00,140333.00,104978.00,106282.00,90517.00
55048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45689.00,55794.00,59488.00,37669.00,45282.00,44398.00,56592.00,56738.00,32734.00,33857.00,51874.00,53857.00
55051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159947.00,182732.00,221432.00,157054.00,194691.00,183471.00,211075.00,229811.00,192086.00,138148.00,79642.00,145096.00
55063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,66959.00,161013.00,155960.00,154010.00,143778.00,139747.00,139098.00,134575.00,70663.00,0.00,19255.00,43868.00
55064,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55065,0.00,0.00,0.00,0.00,0.00,0.00,917.50,908.30,838.80,1002.10,1029.20,1001.80,70809.00,37606.00,74969.00,101779.00,80090.00,96873.00,90275.00,108039.00,79384.00,21502.00,84145.00,56741.00
55068,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96138.00,94460.00,8175.00,29038.00,37348.00,31428.00,61623.00,66208.00,36519.00,16098.00,7674.00,6685.00
55075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18561.00,15611.00,20804.00,13016.00,30369.00,30584.00,31053.00,31106.00,23720.00,20286.00,28981.00,29154.00
55076,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317223.00,299910.00,86276.00,118855.00,252735.00,136622.00,305486.00,267779.00,296957.00,77265.00,284527.00,319466.00
55077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39003.00,55193.00,77046.00,42141.00,91105.00,68798.00,95151.00,100061.00,99872.00,93933.00,43169.00,91617.00
55079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56469.00,0.00,48916.00,12322.00,65283.00,69520.00,76969.00,87157.00,82466.00,87666.00,60196.00,26323.00
55081,343.80,296.00,241.30,220.70,258.30,247.50,298.50,321.00,295.00,0,478.00,0,0,0,0,0,0,0,0,0,0,0,0,0
55084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36154.00,17862.00,5810.00,42990.00,41666.00,52821.00,53849.00,57106.00,50351.00,27796.00,33061.00,38089.00
55087,287.90,276.90,235.70,226.70,253.70,265.60,312.00,310.10,312.80,390.70,401.30,715.20,65607.00,121706.00,122202.00,142333.00,53355.00,98817.00,126672.00,99886.00,32549.00,11902.00,5475.00,27158.00
55088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111024.00,116393.00,116931.00,110251.00,56507.00,122490.00,135626.00,91713.00,96208.00,95365.00,46077.00,74134.00
55089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176322.00,154903.00,9010.00,57294.00,185090.00,180879.00,186851.00,168595.00,179005.00,178025.00,129718.00,169657.00
55091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55096,0,0,0,0,0,0,0,0,0,0,0,0,6976.00,6196.00,6572.00,4744.00,5551.00,5172.00,5284.00,6333.00,4404.00,3873.00,3998.00,4113.00
55097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256508.00,234702.00,115600.00,83057.00,174129.00,162723.00,189897.00,220356.00,145785.00,143016.00,103115.00,136378.00
55098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95606.00,79283.00,40733.00,78457.00,114743.00,99762.00,115969.00,119515.00,105049.00,109348.00,48446.00,121996.00
55099,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55100,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1256.00,0.00,11420.00,5967.00,10985.00,16042.00,27975.00,49004.00,7004.00,1352.00,2635.00,1963.00
55103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55104,0,0,0,0,0,0,0,0,0,0,0,0,12330.00,7666.00,9778.00,8593.00,7075.00,9429.00,9633.00,11817.00,10357.00,4931.00,10949.00,14203.00
55107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83203.00,116189.00,43687.00,40893.00,60736.00,64170.00,77602.00,106356.00,86292.00,86671.00,10064.00,56617.00
55109,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55110,298.00,288.00,0,204.30,259.90,281.40,308.90,323.60,307.10,340.00,397.60,353.00,0,0,0,0,0,0,0,0,0,0,0,0
55111,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55112,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55272.00,93622.00,112258.00,103114.00,47928.00,40512.00
55116,985.50,0.00,227.90,212.80,268.10,268.40,613.30,617.40,586.40,349.00,376.70,378.60,0,0,0,0,0,0,0,0,0,0,0,0
55117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58315.00,53007.00,45127.00,39688.00,52458.00,57241.00,58729.00,58064.00,54990.00,55048.00,58334.00,52185.00
55120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53447.00,10355.00,51747.00,20800.00,50095.00,55386.00,54585.00,6875.00,49058.00,40609.00,62349.00,59712.00
55123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92784.00,152264.00,96005.00,174205.00,168262.00,162938.00,152523.00,145365.00,157429.00,106330.00,135664.00,68054.00
55124,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2174.00,2073.00,30294.00,116842.00,123942.00,119990.00,113998.00,28445.00,820.00,0.00
55126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55127,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
55129,385.10,1954.40,2205.90,486.40,395.60,799.20,317.60,325.10,1188.50,798.60,125781.10,0.00,36091.00,1132.00,1631.00,18853.00,31045.00,55203.00,135168.00,147751.00,32145.00,10247.00,0.00,0.00
55131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142917.00,191344.00,218717.00,214952.00,114036.00,186925.00,214584.00,155907.00,137046.00,29690.00,72532.00,20600.00
55132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192579.00,174547.00,44385.00,124308.00,208706.00,211415.00,161454.00,179982.00,141948.00,105543.00,3030.00,83940.00
55135,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
55137,0.00,0.00,0.00,450.00,262.30,266.10,317.20,312.30,314.90,354.10,442.40,412.50,5306.00,28406.00,69516.00,94750.00,170505.00,155524.00,125978.00,123035.00,85958.00,105474.00,28871.00,32559.00
55139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38619.00,35234.00,133768.00,39637.00,83179.00,123628.00,117293.00,133496.00,110491.00,16321.00,68909.00,64760.00
